respondent_id,submitted_at,department,rating,nps,comment
R104494,2025-03-18,Sales,5,8,GENUINELY LOVE WORKING HERE BECAUSE THE MANAGERS ACTUALLY LISTEN. PLEASE LOOK INTO IT.
R106093,2025-09-08,Sales,4,7,Best experience I've had because my feedback gets acted on quickly. Please look into it.
R100331,2025-05-03,Support,2,4,I keep running into problems because management ignores our concerns.
R102321,2025-09-08,Sales,5,8,So impressed with the support because communication is clear and helpful.
R107548,2025-09-12,Engineering,4,7,Genuinely love working here because my feedback gets acted on quickly. That's my honest take.
R100271,2025-11-16,Engineering,3,5,"COULD GO EITHER WAY BECAUSE FINE DAY TO DAY, FRUSTRATING AT MONTH-END. WOULD RECOMMEND."
R100578,2025-06-30,Marketing,2,3,I keep running into problems because the tools crash constantly. Thanks for asking.
R105357,2025-06-27,Marketing,3,6,"It's okay overall because good people, unclear direction. Needs to change soon."
R106572,2025-01-14,Marketing,5,9,So impressed with teh support because my feedback gets acted on quickly. Thanks for asking.
R103006,2025-08-18,Support,4,9,Genuinely love working here because the managers actually listen. Needs to change soon.
R104307,2025-09-20,Support,4,7,COULDN'T ASK FOR A BETTER SETUP BECAUSE ONBOARDING WAS SMOOTH AND FRIENDLY. THANKS FOR ASKING.
R107178,2025-02-24,Engineering,3,5,Could go either way because improving slowly but still gaps. Hope it stays this way.
R100882,2025-09-09,Operations,4,7,Really happy with how things are going because the tools we use are reliable. Please look into it.
R101692,2025-05-20,Marketing,3,4,Could go either way because a few things work well but others need attention.
R105815,2025-06-14,Support,5,8,Couldn't ask for a better setup because teh managers actually listen.
R105182,2025-01-25,Engineering,3,6,"Could go either way because good people, unclear direction."
R106955,2025-11-23,Operations,1,1,THE WHOLE THING FEELS BROKEN BECAUSE THE TOOLS CRASH CONSTANTLY. THANKS FOR ASKING.
R106164,2025-06-11,Engineering,4,7,REALLY HAPPY WITH HOW THINGS ARE GOING BECAUSE THE TOOLS WE USE ARE RELIABLE. WOULD RECOMMEND.
R100131,2025-07-30,Operations,5,9,Genuinely love working here because great work-life balance. That's my honest take.
R101610,2025-01-10,Sales,4,7,Couldn't ask for a better setup because the tools we use are reliable. Would recommend.
R104948,2025-02-12,Marketing,3,6,"Average experience so far because good people, unclear direction. That's my honest take."
R104393,2025-02-06,Sales,1,2,teh whole thing feels broken because workload is overwhelming and unfair. Please look into it.
R100535,2025-01-24,Support,1,1,Really unhappy with the situation because management ignores our concerns. Please look into it.
R107437,2025-12-01,Engineering,2,3,The whole thing feels broken because the process is slow and confusing.
R105584,2025-08-02,Support,2,3,Not a great experience at all because the process is slow and confusing. That's my honest take.
R103169,2025-03-12,Marketing,1,1,The whole thing feels broken because the tools crash constantly. Thanks for asking.
R100776,2025-07-31,Marketing,5,8,The team is fantastic because leadership is transparent. That's my honest take.
R107260,2025-07-09,Engineering,4,7,
R106408,2025-06-03,Marketing,5,10,BEST EXPERIENCE I'VE HAD BECAUSE GREAT WORK-LIFE BALANCE. NEEDS TO CHANGE SOON.
R103292,2025-08-11,Engineering,2,2,
R102163,2025-12-31,Support,4,9,Couldn't ask for a better setup because onboarding was smooth and friendly. Needs to change soon.
R106447,2025-11-08,Support,4,8,REALLY HAPPY WITH HOW THINGS ARE GOING BECAUSE LEADERSHIP IS TRANSPARENT. HOPE IT STAYS THIS WAY.
R107930,2025-09-05,Sales,4,9,Genuinely love working here because onboarding was smooth and friendly. Thanks for asking.
R107896,2025-12-29,Engineering,4,9,Everything has been excellent because great work-life balance. Hope it stays this way.
R101147,2025-05-03,Support,1,0,teh whole thing feels broken because workload is overwhelming and unfair. Thanks for asking.
R106960,2025-11-28,Marketing,4,9,Couldn't ask for a better setup because my feedback gets acted on quickly. Needs to change soon.
R105792,2025-08-11,Support,4,8,Everything has been excellent because communication is clear and helpful. Needs to change soon.
R106789,2025-03-24,Marketing,1,0,Pretty let down lately because communication is terrible. Hope it stays this way.
R100428,2025-08-11,Sales,3,6,"It's okay overall because good people, unclear direction. Thanks for asking."
R104126,2025-06-05,Marketing,3,6,"Could go either way because fine day to day, frustrating at month-end. Needs to change soon."
R104113,2025-07-22,Support,5,8,Everything has been excellent because my feedback gets acted on quickly.
R100906,2025-08-31,Engineering,4,9,Really happy with how things are going because communication is clear and helpful. Hope it stays this way.
R102610,2025-10-07,Operations,4,7,Everything has been excellent because the managers actually listen. Thanks for asking.
R106255,2025-06-03,Sales,5,9,Couldn't ask for a better setup because onboarding was smooth and friendly.
R103421,2025-02-16,Engineering,3,6,"It's okay overall because fine day to day, frustrating at month-end. Would recommend."
R103975,2025-07-09,Operations,2,3,Honestly disappointed because communication is terrible. Thanks for asking.
R101174,2025-02-08,Engineering,4,9,The team is fantastic because communication is clear and helpful. Hope it stays this way.
R106983,2025-02-23,Engineering,1,1,Pretty let down lately because promises are never kept. Please look into it.
R104846,2025-09-15,Operations,4,9,Genuinely love working here because leadership is transparent. Would recommend.
R103239,2025-01-18,Operations,4,9,The team is fantastic because my feedback gets acted on quickly. Please look into it.
R105239,2025-01-05,People,1,1,Not a great experience at all because workload is overwhelming and unfair. Thanks for asking.
R105525,2025-10-16,Engineering,5,10,
R105704,2025-08-06,Sales,1,0,Not a great experience at all because the tools crash constantly. Would recommend.
R105528,2025-04-24,Marketing,5,8,So impressed with the support because leadership is transparent. Thanks for asking.
R106042,2025-06-09,Engineering,4,8,Best experience I've had because onboarding was smooth and friendly. Needs to change soon.
R101306,2025-03-01,People,5,10,Couldn't ask for a better setup because great work-life balance. Hope it stays this way.
R100472,2025-06-15,Operations,3,5,Mixed feelings honestly because the basics are fine though support lags. That's my honest take.
R103546,2025-06-03,Sales,3,6,"It's okay overall because good people, unclear direction."
R104237,2025-09-07,People,2,2,
R107822,2025-06-17,Operations,4,8,Couldn't ask for a better setup because my feedback gets acted on quickly. Hope it stays this way.
R100389,2025-07-03,Support,4,9,Genuinely love working here because teh tools we use are reliable. Hope it stays this way.
R100828,2025-02-17,Support,4,9,So impressed with the support because my feedback gets acted on quickly. That's my honest take.
R104004,2025-09-26,Engineering,4,8,
R106439,2025-05-05,Operations,2,4,Honestly disappointed because workload is overwhelming and unfair.
R103654,2025-09-16,Support,3,6,"Some good, some bad because the basics are fine though support lags."
R106070,2025-07-25,Sales,4,7,Couldn't ask for a better setup because great work-life balance. Needs to change soon.
R107358,2025-06-12,Sales,4,7,The team is fantastic because my feedback gets acted on quickly. Needs to change soon.
R106863,2025-07-17,Sales,3,4,Mixed feelings honestly because a few things work well but others need attention. That's my honest take.
R102353,2025-07-12,Marketing,5,8,Everything has been excellent because the managers actually listen. Thanks for asking.
R106580,2025-10-05,Engineering,5,8,So impressed with the support because the tools we use are reliable. Needs to change soon.
R107816,2025-06-28,Sales,4,9,SO IMPRESSED WITH THE SUPPORT BECAUSE COMMUNICATION IS CLEAR AND HELPFUL. WOULD RECOMMEND.
R102290,2025-07-28,Support,3,6,It's okay overall because improving slowly but still gaps. Thanks for asking.
R104082,2025-02-10,Support,5,8,
R100905,2025-08-26,Engineering,4,7,So impressed with teh support because leadership is transparent. That's my honest take.
R102208,2025-09-20,Operations,3,5,"Not bad, not great because good people, unclear direction. Would recommend."
R106683,2025-06-02,Support,5,10,Genuinely love working here because onboarding was smooth and friendly. That's my honest take.
R106269,2025-10-11,Sales,5,9,Best experience I've had because communication is clear and helpful. Thanks for asking.
R107557,2025-06-14,Sales,5,9,Everything has been excellent because onboarding was smooth and friendly.
R101202,2025-09-18,Operations,5,10,Couldn't ask for a better setup because the tools we use are reliable. Hope it stays this way.
R106189,2025-08-18,Sales,5,10,
R101796,2025-07-09,Marketing,5,8,Best experience I've had because great work-life balance.
R100473,2025-03-31,Support,4,8,Everything has been excellent because onboarding was smooth and friendly. That's my honest take.
R107473,2025-05-22,Engineering,3,4,Mixed feelings honestly because improving slowly but still gaps.
R102949,2025-01-11,Engineering,5,10,Genuinely love working here because communication is clear and helpful. Please look into it.
R100198,2025-12-02,Support,4,9,Genuinely love working here because communication is clear and helpful.
R104955,2025-01-02,Support,3,5,Mixed feelings honestly because a few things work well but others need attention. Please look into it.
R100101,2025-10-02,Support,2,4,The whole thing feels broken because comunication is terrible. Hope it stays this way.
R106729,2025-02-01,Marketing,4,7,Couldn't ask for a better setup because communication is clear and helpful.
R100870,2025-12-20,Engineering,3,4,
R105622,2025-09-08,Operations,4,7,Really happy with how things are going because the managers actually listen. Needs to change soon.
R102482,2025-04-01,People,5,10,Really happy with how things are going because the tools we use are reliable. Thanks for asking.
R107568,2025-06-05,People,4,7,Couldn't ask for a better setup because leadership is transparent. Hope it stays this way.
R107369,2025-01-14,People,5,10,Genuinely love working here because the managers actually listen. That's my honest take.
R100684,2025-11-29,Sales,4,9,Couldn't ask for a better setup because communication is clear and helpful.
R103275,2025-03-24,People,2,2,REALLY UNHAPPY WITH THE SITUATION BECAUSE PROMISES ARE NEVER KEPT. PLEASE LOOK INTO IT.
R106877,2025-03-03,Operations,3,6,"Mixed feelings honestly because fine day to day, frustrating at month-end. That's my honest take."
